	s_domain	domain_type	encoder_type	metric_name	metric_value	full_metric_name	clip_model_name
653	impressionist_drawing_indomain (text)	text	e4e	diversity	0.236572265625	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
654	impressionist_drawing_indomain (text)	text	fse	quality	0.301513671875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
655	impressionist_drawing_indomain (text)	text	fse	diversity	0.2447509765625	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
656	impressionist_drawing_indomain (text)	text	fse_with_features	quality	0.289794921875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
657	impressionist_drawing_indomain (text)	text	fse_with_features	diversity	0.3037109375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
658	impressionist_drawing_indomain (text)	text	fse_with_generator_shift	quality	0.289794921875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
659	impressionist_drawing_indomain (text)	text	fse_with_generator_shift	diversity	0.3037109375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
660	werewolf_indomain (text)	text	orig	quality	0.289794921875	quality/werewolf/ViT-B-32,	ViT-B-32
661	werewolf_indomain (text)	text	orig	diversity	0.1883544921875	diversity/werewolf/ViT-B-32,	ViT-B-32
662	werewolf_indomain (text)	text	e4e	quality	0.288818359375	quality/werewolf/ViT-B-32,	ViT-B-32
663	werewolf_indomain (text)	text	e4e	diversity	0.18701171875	diversity/werewolf/ViT-B-32,	ViT-B-32
664	werewolf_indomain (text)	text	fse	quality	0.2919921875	quality/werewolf/ViT-B-32,	ViT-B-32
665	werewolf_indomain (text)	text	fse	diversity	0.17138671875	diversity/werewolf/ViT-B-32,	ViT-B-32
666	werewolf_indomain (text)	text	fse_with_features	quality	0.263916015625	quality/werewolf/ViT-B-32,	ViT-B-32
667	werewolf_indomain (text)	text	fse_with_features	diversity	0.23388671875	diversity/werewolf/ViT-B-32,	ViT-B-32
668	werewolf_indomain (text)	text	fse_with_generator_shift	quality	0.263916015625	quality/werewolf/ViT-B-32,	ViT-B-32
669	werewolf_indomain (text)	text	fse_with_generator_shift	diversity	0.23388671875	diversity/werewolf/ViT-B-32,	ViT-B-32
670	impressionism_painting_indomain (text)	text	orig	quality	0.292236328125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
671	impressionism_painting_indomain (text)	text	orig	diversity	0.273681640625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
672	impressionism_painting_indomain (text)	text	e4e	quality	0.27880859375	quality/impressionism_painting/ViT-B-32,	ViT-B-32
673	impressionism_painting_indomain (text)	text	e4e	diversity	0.296630859375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
674	impressionism_painting_indomain (text)	text	fse	quality	0.2763671875	quality/impressionism_painting/ViT-B-32,	ViT-B-32
675	impressionism_painting_indomain (text)	text	fse	diversity	0.306640625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
676	impressionism_painting_indomain (text)	text	fse_with_features	quality	0.262939453125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
677	impressionism_painting_indomain (text)	text	fse_with_features	diversity	0.342041015625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
678	impressionism_painting_indomain (text)	text	fse_with_generator_shift	quality	0.262939453125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
679	impressionism_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.342041015625	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
680	dali_painting_indomain (text)	text	orig	quality	0.33154296875	quality/dali_painting/ViT-B-32,	ViT-B-32
681	dali_painting_indomain (text)	text	orig	diversity	0.234375	diversity/dali_painting/ViT-B-32,	ViT-B-32
682	dali_painting_indomain (text)	text	e4e	quality	0.323486328125	quality/dali_painting/ViT-B-32,	ViT-B-32
683	dali_painting_indomain (text)	text	e4e	diversity	0.2220458984375	diversity/dali_painting/ViT-B-32,	ViT-B-32
684	dali_painting_indomain (text)	text	fse	quality	0.324462890625	quality/dali_painting/ViT-B-32,	ViT-B-32
685	dali_painting_indomain (text)	text	fse	diversity	0.2178955078125	diversity/dali_painting/ViT-B-32,	ViT-B-32
686	dali_painting_indomain (text)	text	fse_with_features	quality	0.29443359375	quality/dali_painting/ViT-B-32,	ViT-B-32
687	dali_painting_indomain (text)	text	fse_with_features	diversity	0.2900390625	diversity/dali_painting/ViT-B-32,	ViT-B-32
688	dali_painting_indomain (text)	text	fse_with_generator_shift	quality	0.29443359375	quality/dali_painting/ViT-B-32,	ViT-B-32
689	dali_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.2900390625	diversity/dali_painting/ViT-B-32,	ViT-B-32
690	botero (text)	text	orig	quality	0.40478515625	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
691	botero (text)	text	orig	diversity	0.1348876953125	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
692	botero (text)	text	e4e	quality	0.40185546875	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
693	botero (text)	text	e4e	diversity	0.119140625	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
694	botero (text)	text	fse	quality	0.3955078125	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
695	botero (text)	text	fse	diversity	0.122314453125	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
696	botero (text)	text	fse_with_features	quality	0.31982421875	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
697	botero (text)	text	fse_with_features	diversity	0.261962890625	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
698	botero (text)	text	fse_with_generator_shift	quality	0.37890625	quality/fernando_botero_painting/ViT-B-32,	ViT-B-32
699	botero (text)	text	fse_with_generator_shift	diversity	0.1568603515625	diversity/fernando_botero_painting/ViT-B-32,	ViT-B-32
700	modigliani_painting_indomain (text)	text	orig	quality	0.342529296875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
701	modigliani_painting_indomain (text)	text	orig	diversity	0.2396240234375	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
702	modigliani_painting_indomain (text)	text	e4e	quality	0.3330078125	quality/modigliani_painting/ViT-B-32,	ViT-B-32
703	modigliani_painting_indomain (text)	text	e4e	diversity	0.2283935546875	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
704	modigliani_painting_indomain (text)	text	fse	quality	0.331298828125	quality/modigliani_painting/ViT-B-32,	ViT-B-32
705	modigliani_painting_indomain (text)	text	fse	diversity	0.22998046875	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
706	modigliani_painting_indomain (text)	text	fse_with_features	quality	0.283935546875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
707	modigliani_painting_indomain (text)	text	fse_with_features	diversity	0.302978515625	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
708	modigliani_painting_indomain (text)	text	fse_with_generator_shift	quality	0.283935546875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
709	modigliani_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.302978515625	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
710	constructivism_indomain (text)	text	orig	quality	0.2890625	quality/constructivism_painting/ViT-B-32,	ViT-B-32
711	constructivism_indomain (text)	text	orig	diversity	0.26416015625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
712	constructivism_indomain (text)	text	e4e	quality	0.28125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
713	constructivism_indomain (text)	text	e4e	diversity	0.238525390625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
714	constructivism_indomain (text)	text	fse	quality	0.281982421875	quality/constructivism_painting/ViT-B-32,	ViT-B-32
715	constructivism_indomain (text)	text	fse	diversity	0.254150390625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
716	constructivism_indomain (text)	text	fse_with_features	quality	0.25830078125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
717	constructivism_indomain (text)	text	fse_with_features	diversity	0.326171875	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
718	constructivism_indomain (text)	text	fse_with_generator_shift	quality	0.25830078125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
719	constructivism_indomain (text)	text	fse_with_generator_shift	diversity	0.326171875	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
720	impressionist_drawing (text)	text	orig	quality	0.318359375	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
721	impressionist_drawing (text)	text	orig	diversity	0.1617431640625	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
722	impressionist_drawing (text)	text	e4e	quality	0.309326171875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
723	impressionist_drawing (text)	text	e4e	diversity	0.1644287109375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
724	impressionist_drawing (text)	text	fse	quality	0.314208984375	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
725	impressionist_drawing (text)	text	fse	diversity	0.1702880859375	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
726	impressionist_drawing (text)	text	fse_with_features	quality	0.303466796875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
727	impressionist_drawing (text)	text	fse_with_features	diversity	0.2459716796875	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
728	impressionist_drawing (text)	text	fse_with_generator_shift	quality	0.303466796875	quality/impressionist_drawing/ViT-B-32,	ViT-B-32
729	impressionist_drawing (text)	text	fse_with_generator_shift	diversity	0.2459716796875	diversity/impressionist_drawing/ViT-B-32,	ViT-B-32
730	constructivism (text)	text	orig	quality	0.302001953125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
731	constructivism (text)	text	orig	diversity	0.1890869140625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
732	constructivism (text)	text	e4e	quality	0.29345703125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
733	constructivism (text)	text	e4e	diversity	0.1705322265625	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
734	constructivism (text)	text	fse	quality	0.294189453125	quality/constructivism_painting/ViT-B-32,	ViT-B-32
735	constructivism (text)	text	fse	diversity	0.180419921875	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
736	constructivism (text)	text	fse_with_features	quality	0.27587890625	quality/constructivism_painting/ViT-B-32,	ViT-B-32
737	constructivism (text)	text	fse_with_features	diversity	0.260986328125	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
738	constructivism (text)	text	fse_with_generator_shift	quality	0.27587890625	quality/constructivism_painting/ViT-B-32,	ViT-B-32
739	constructivism (text)	text	fse_with_generator_shift	diversity	0.260986328125	diversity/constructivism_painting/ViT-B-32,	ViT-B-32
740	minimalist_drawing_indomain (text)	text	orig	quality	0.236328125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
741	minimalist_drawing_indomain (text)	text	orig	diversity	0.30322265625	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
742	minimalist_drawing_indomain (text)	text	e4e	quality	0.237548828125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
743	minimalist_drawing_indomain (text)	text	e4e	diversity	0.305419921875	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
744	minimalist_drawing_indomain (text)	text	fse	quality	0.2354736328125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
745	minimalist_drawing_indomain (text)	text	fse	diversity	0.304931640625	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
746	minimalist_drawing_indomain (text)	text	fse_with_features	quality	0.2218017578125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
747	minimalist_drawing_indomain (text)	text	fse_with_features	diversity	0.3427734375	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
748	minimalist_drawing_indomain (text)	text	fse_with_generator_shift	quality	0.2218017578125	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
749	minimalist_drawing_indomain (text)	text	fse_with_generator_shift	diversity	0.3427734375	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
750	joker (text)	text	orig	quality	0.311279296875	quality/the_joker/ViT-B-32,	ViT-B-32
751	joker (text)	text	orig	diversity	0.127197265625	diversity/the_joker/ViT-B-32,	ViT-B-32
752	joker (text)	text	e4e	quality	0.313720703125	quality/the_joker/ViT-B-32,	ViT-B-32
753	joker (text)	text	e4e	diversity	0.11639404296875	diversity/the_joker/ViT-B-32,	ViT-B-32
754	joker (text)	text	fse	quality	0.310546875	quality/the_joker/ViT-B-32,	ViT-B-32
755	joker (text)	text	fse	diversity	0.11614990234375	diversity/the_joker/ViT-B-32,	ViT-B-32
756	joker (text)	text	fse_with_features	quality	0.27685546875	quality/the_joker/ViT-B-32,	ViT-B-32
757	joker (text)	text	fse_with_features	diversity	0.25732421875	diversity/the_joker/ViT-B-32,	ViT-B-32
758	joker (text)	text	fse_with_generator_shift	quality	0.30224609375	quality/the_joker/ViT-B-32,	ViT-B-32
759	joker (text)	text	fse_with_generator_shift	diversity	0.1392822265625	diversity/the_joker/ViT-B-32,	ViT-B-32
760	pop_art (text)	text	orig	quality	0.306396484375	quality/pop_art/ViT-B-32,	ViT-B-32
761	pop_art (text)	text	orig	diversity	0.15869140625	diversity/pop_art/ViT-B-32,	ViT-B-32
762	pop_art (text)	text	e4e	quality	0.307861328125	quality/pop_art/ViT-B-32,	ViT-B-32
763	pop_art (text)	text	e4e	diversity	0.145263671875	diversity/pop_art/ViT-B-32,	ViT-B-32
764	pop_art (text)	text	fse	quality	0.30712890625	quality/pop_art/ViT-B-32,	ViT-B-32
765	pop_art (text)	text	fse	diversity	0.150146484375	diversity/pop_art/ViT-B-32,	ViT-B-32
766	pop_art (text)	text	fse_with_features	quality	0.288818359375	quality/pop_art/ViT-B-32,	ViT-B-32
767	pop_art (text)	text	fse_with_features	diversity	0.276123046875	diversity/pop_art/ViT-B-32,	ViT-B-32
768	pop_art (text)	text	fse_with_generator_shift	quality	0.30029296875	quality/pop_art/ViT-B-32,	ViT-B-32
769	pop_art (text)	text	fse_with_generator_shift	diversity	0.1900634765625	diversity/pop_art/ViT-B-32,	ViT-B-32
770	anime_indomain (text)	text	orig	quality	0.298828125	quality/anime_painting/ViT-B-32,	ViT-B-32
771	anime_indomain (text)	text	orig	diversity	0.26904296875	diversity/anime_painting/ViT-B-32,	ViT-B-32
772	anime_indomain (text)	text	e4e	quality	0.2958984375	quality/anime_painting/ViT-B-32,	ViT-B-32
773	anime_indomain (text)	text	e4e	diversity	0.26220703125	diversity/anime_painting/ViT-B-32,	ViT-B-32
774	anime_indomain (text)	text	fse	quality	0.2919921875	quality/anime_painting/ViT-B-32,	ViT-B-32
775	anime_indomain (text)	text	fse	diversity	0.266845703125	diversity/anime_painting/ViT-B-32,	ViT-B-32
776	anime_indomain (text)	text	fse_with_features	quality	0.26220703125	quality/anime_painting/ViT-B-32,	ViT-B-32
777	anime_indomain (text)	text	fse_with_features	diversity	0.35302734375	diversity/anime_painting/ViT-B-32,	ViT-B-32
778	anime_indomain (text)	text	fse_with_generator_shift	quality	0.26220703125	quality/anime_painting/ViT-B-32,	ViT-B-32
779	anime_indomain (text)	text	fse_with_generator_shift	diversity	0.35302734375	diversity/anime_painting/ViT-B-32,	ViT-B-32
780	anime (text)	text	orig	quality	0.320068359375	quality/anime_painting/ViT-B-32,	ViT-B-32
781	anime (text)	text	orig	diversity	0.1632080078125	diversity/anime_painting/ViT-B-32,	ViT-B-32
782	anime (text)	text	e4e	quality	0.32275390625	quality/anime_painting/ViT-B-32,	ViT-B-32
783	anime (text)	text	e4e	diversity	0.133056640625	diversity/anime_painting/ViT-B-32,	ViT-B-32
784	anime (text)	text	fse	quality	0.321044921875	quality/anime_painting/ViT-B-32,	ViT-B-32
785	anime (text)	text	fse	diversity	0.1265869140625	diversity/anime_painting/ViT-B-32,	ViT-B-32
786	anime (text)	text	fse_with_features	quality	0.28125	quality/anime_painting/ViT-B-32,	ViT-B-32
787	anime (text)	text	fse_with_features	diversity	0.273193359375	diversity/anime_painting/ViT-B-32,	ViT-B-32
788	anime (text)	text	fse_with_generator_shift	quality	0.30908203125	quality/anime_painting/ViT-B-32,	ViT-B-32
789	anime (text)	text	fse_with_generator_shift	diversity	0.16455078125	diversity/anime_painting/ViT-B-32,	ViT-B-32
790	tolkien_elf (text)	text	orig	quality	0.35546875	quality/tolkien_elf/ViT-B-32,	ViT-B-32
791	tolkien_elf (text)	text	orig	diversity	0.169189453125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
792	tolkien_elf (text)	text	e4e	quality	0.357177734375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
793	tolkien_elf (text)	text	e4e	diversity	0.13671875	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
794	tolkien_elf (text)	text	fse	quality	0.35302734375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
795	tolkien_elf (text)	text	fse	diversity	0.138671875	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
796	tolkien_elf (text)	text	fse_with_features	quality	0.268798828125	quality/tolkien_elf/ViT-B-32,	ViT-B-32
797	tolkien_elf (text)	text	fse_with_features	diversity	0.33740234375	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
798	tolkien_elf (text)	text	fse_with_generator_shift	quality	0.3427734375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
799	tolkien_elf (text)	text	fse_with_generator_shift	diversity	0.1612548828125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
800	werewolf (text)	text	orig	quality	0.311767578125	quality/werewolf/ViT-B-32,	ViT-B-32
801	werewolf (text)	text	orig	diversity	0.11199951171875	diversity/werewolf/ViT-B-32,	ViT-B-32
802	werewolf (text)	text	e4e	quality	0.314453125	quality/werewolf/ViT-B-32,	ViT-B-32
803	werewolf (text)	text	e4e	diversity	0.090087890625	diversity/werewolf/ViT-B-32,	ViT-B-32
804	werewolf (text)	text	fse	quality	0.313720703125	quality/werewolf/ViT-B-32,	ViT-B-32
805	werewolf (text)	text	fse	diversity	0.07763671875	diversity/werewolf/ViT-B-32,	ViT-B-32
806	werewolf (text)	text	fse_with_features	quality	0.263916015625	quality/werewolf/ViT-B-32,	ViT-B-32
807	werewolf (text)	text	fse_with_features	diversity	0.23046875	diversity/werewolf/ViT-B-32,	ViT-B-32
808	werewolf (text)	text	fse_with_generator_shift	quality	0.2978515625	quality/werewolf/ViT-B-32,	ViT-B-32
809	werewolf (text)	text	fse_with_generator_shift	diversity	0.11187744140625	diversity/werewolf/ViT-B-32,	ViT-B-32
810	ukiyo-e_indomain (text)	text	orig	quality	0.318115234375	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
811	ukiyo-e_indomain (text)	text	orig	diversity	0.257568359375	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
812	ukiyo-e_indomain (text)	text	e4e	quality	0.307861328125	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
813	ukiyo-e_indomain (text)	text	e4e	diversity	0.259033203125	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
814	ukiyo-e_indomain (text)	text	fse	quality	0.30419921875	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
815	ukiyo-e_indomain (text)	text	fse	diversity	0.2489013671875	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
816	ukiyo-e_indomain (text)	text	fse_with_features	quality	0.283447265625	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
817	ukiyo-e_indomain (text)	text	fse_with_features	diversity	0.322021484375	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
818	ukiyo-e_indomain (text)	text	fse_with_generator_shift	quality	0.283447265625	quality/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
819	ukiyo-e_indomain (text)	text	fse_with_generator_shift	diversity	0.322021484375	diversity/a_painting_in_ukiyo-e_style/ViT-B-32,	ViT-B-32
820	zombie (text)	text	orig	quality	0.31103515625	quality/zombie/ViT-B-32,	ViT-B-32
821	zombie (text)	text	orig	diversity	0.121826171875	diversity/zombie/ViT-B-32,	ViT-B-32
822	zombie (text)	text	e4e	quality	0.305908203125	quality/zombie/ViT-B-32,	ViT-B-32
823	zombie (text)	text	e4e	diversity	0.1248779296875	diversity/zombie/ViT-B-32,	ViT-B-32
824	zombie (text)	text	fse	quality	0.308349609375	quality/zombie/ViT-B-32,	ViT-B-32
825	zombie (text)	text	fse	diversity	0.115966796875	diversity/zombie/ViT-B-32,	ViT-B-32
826	zombie (text)	text	fse_with_features	quality	0.30224609375	quality/zombie/ViT-B-32,	ViT-B-32
827	zombie (text)	text	fse_with_features	diversity	0.1982421875	diversity/zombie/ViT-B-32,	ViT-B-32
828	zombie (text)	text	fse_with_generator_shift	quality	0.305419921875	quality/zombie/ViT-B-32,	ViT-B-32
829	zombie (text)	text	fse_with_generator_shift	diversity	0.1673583984375	diversity/zombie/ViT-B-32,	ViT-B-32
830	impressionism_painting (text)	text	orig	quality	0.30712890625	quality/impressionism_painting/ViT-B-32,	ViT-B-32
831	impressionism_painting (text)	text	orig	diversity	0.2191162109375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
832	impressionism_painting (text)	text	e4e	quality	0.301025390625	quality/impressionism_painting/ViT-B-32,	ViT-B-32
833	impressionism_painting (text)	text	e4e	diversity	0.218505859375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
834	impressionism_painting (text)	text	fse	quality	0.298828125	quality/impressionism_painting/ViT-B-32,	ViT-B-32
835	impressionism_painting (text)	text	fse	diversity	0.22998046875	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
836	impressionism_painting (text)	text	fse_with_features	quality	0.27197265625	quality/impressionism_painting/ViT-B-32,	ViT-B-32
837	impressionism_painting (text)	text	fse_with_features	diversity	0.292724609375	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
838	impressionism_painting (text)	text	fse_with_generator_shift	quality	0.282958984375	quality/impressionism_painting/ViT-B-32,	ViT-B-32
839	impressionism_painting (text)	text	fse_with_generator_shift	diversity	0.278564453125	diversity/impressionism_painting/ViT-B-32,	ViT-B-32
840	disney_princess_indomain (text)	text	orig	quality	0.276123046875	quality/disney_princess/ViT-B-32,	ViT-B-32
841	disney_princess_indomain (text)	text	orig	diversity	0.259521484375	diversity/disney_princess/ViT-B-32,	ViT-B-32
842	disney_princess_indomain (text)	text	e4e	quality	0.275390625	quality/disney_princess/ViT-B-32,	ViT-B-32
843	disney_princess_indomain (text)	text	e4e	diversity	0.251708984375	diversity/disney_princess/ViT-B-32,	ViT-B-32
844	disney_princess_indomain (text)	text	fse	quality	0.2734375	quality/disney_princess/ViT-B-32,	ViT-B-32
845	disney_princess_indomain (text)	text	fse	diversity	0.256103515625	diversity/disney_princess/ViT-B-32,	ViT-B-32
846	disney_princess_indomain (text)	text	fse_with_features	quality	0.2470703125	quality/disney_princess/ViT-B-32,	ViT-B-32
847	disney_princess_indomain (text)	text	fse_with_features	diversity	0.3427734375	diversity/disney_princess/ViT-B-32,	ViT-B-32
848	disney_princess_indomain (text)	text	fse_with_generator_shift	quality	0.2470703125	quality/disney_princess/ViT-B-32,	ViT-B-32
849	disney_princess_indomain (text)	text	fse_with_generator_shift	diversity	0.3427734375	diversity/disney_princess/ViT-B-32,	ViT-B-32
850	disney_princess (text)	text	orig	quality	0.289306640625	quality/disney_princess/ViT-B-32,	ViT-B-32
851	disney_princess (text)	text	orig	diversity	0.1717529296875	diversity/disney_princess/ViT-B-32,	ViT-B-32
852	disney_princess (text)	text	e4e	quality	0.2880859375	quality/disney_princess/ViT-B-32,	ViT-B-32
853	disney_princess (text)	text	e4e	diversity	0.157958984375	diversity/disney_princess/ViT-B-32,	ViT-B-32
854	disney_princess (text)	text	fse	quality	0.2841796875	quality/disney_princess/ViT-B-32,	ViT-B-32
855	disney_princess (text)	text	fse	diversity	0.1680908203125	diversity/disney_princess/ViT-B-32,	ViT-B-32
856	disney_princess (text)	text	fse_with_features	quality	0.24658203125	quality/disney_princess/ViT-B-32,	ViT-B-32
857	disney_princess (text)	text	fse_with_features	diversity	0.3173828125	diversity/disney_princess/ViT-B-32,	ViT-B-32
858	disney_princess (text)	text	fse_with_generator_shift	quality	0.2724609375	quality/disney_princess/ViT-B-32,	ViT-B-32
859	disney_princess (text)	text	fse_with_generator_shift	diversity	0.230712890625	diversity/disney_princess/ViT-B-32,	ViT-B-32
860	hermione_granger_indomain (text)	text	orig	quality	0.317138671875	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
861	hermione_granger_indomain (text)	text	orig	diversity	0.2578125	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
862	hermione_granger_indomain (text)	text	e4e	quality	0.304931640625	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
863	hermione_granger_indomain (text)	text	e4e	diversity	0.2469482421875	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
864	hermione_granger_indomain (text)	text	fse	quality	0.303466796875	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
865	hermione_granger_indomain (text)	text	fse	diversity	0.261962890625	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
866	hermione_granger_indomain (text)	text	fse_with_features	quality	0.245849609375	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
867	hermione_granger_indomain (text)	text	fse_with_features	diversity	0.359375	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
868	hermione_granger_indomain (text)	text	fse_with_generator_shift	quality	0.245849609375	quality/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
869	hermione_granger_indomain (text)	text	fse_with_generator_shift	diversity	0.359375	diversity/hermione_granger_(harry_potter)/ViT-B-32,	ViT-B-32
870	cubism_painting_indomain (text)	text	orig	quality	0.28173828125	quality/cubism_painting/ViT-B-32,	ViT-B-32
871	cubism_painting_indomain (text)	text	orig	diversity	0.255126953125	diversity/cubism_painting/ViT-B-32,	ViT-B-32
872	cubism_painting_indomain (text)	text	e4e	quality	0.27392578125	quality/cubism_painting/ViT-B-32,	ViT-B-32
873	cubism_painting_indomain (text)	text	e4e	diversity	0.2388916015625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
874	cubism_painting_indomain (text)	text	fse	quality	0.27490234375	quality/cubism_painting/ViT-B-32,	ViT-B-32
875	cubism_painting_indomain (text)	text	fse	diversity	0.249267578125	diversity/cubism_painting/ViT-B-32,	ViT-B-32
876	cubism_painting_indomain (text)	text	fse_with_features	quality	0.260986328125	quality/cubism_painting/ViT-B-32,	ViT-B-32
877	cubism_painting_indomain (text)	text	fse_with_features	diversity	0.31494140625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
878	cubism_painting_indomain (text)	text	fse_with_generator_shift	quality	0.260986328125	quality/cubism_painting/ViT-B-32,	ViT-B-32
879	cubism_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.31494140625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
880	sketch_indomain (text)	text	orig	quality	0.259765625	quality/sketch/ViT-B-32,	ViT-B-32
881	sketch_indomain (text)	text	orig	diversity	0.2802734375	diversity/sketch/ViT-B-32,	ViT-B-32
882	sketch_indomain (text)	text	e4e	quality	0.251220703125	quality/sketch/ViT-B-32,	ViT-B-32
883	sketch_indomain (text)	text	e4e	diversity	0.30322265625	diversity/sketch/ViT-B-32,	ViT-B-32
884	sketch_indomain (text)	text	fse	quality	0.250244140625	quality/sketch/ViT-B-32,	ViT-B-32
885	sketch_indomain (text)	text	fse	diversity	0.29931640625	diversity/sketch/ViT-B-32,	ViT-B-32
886	sketch_indomain (text)	text	fse_with_features	quality	0.2467041015625	quality/sketch/ViT-B-32,	ViT-B-32
887	sketch_indomain (text)	text	fse_with_features	diversity	0.327392578125	diversity/sketch/ViT-B-32,	ViT-B-32
